strain,amr_determinant,amr_class,source_entity,source_layer,target_entity,target_layer,relationship,path_length,node_sequence,edge_sequence,evidence_type,evidence_source,observed_status
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:25722,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:33508,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:33508,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:33508,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:78679,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:78679,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:78679,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:17266,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:17266,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:17266,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:616988,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:616988,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:616988,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:62164,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:62164,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:62164,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:29864,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:29864,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:29864,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:30911,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:30911,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:30911,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:37690,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:37690,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:37690,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:16077,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:16077,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:16077,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:28635,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:28635,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:28635,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:45931,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:45931,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:45931,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:16988,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:16988,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:16988,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:65327,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:65327,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:65327,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:741548,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:741548,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:741548,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:27248,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:27248,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:27248,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:89843,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:89843,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:89843,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:30835,metabolome,shares_pathway,2,EW035_RS23510;map01100;CHEBI:30835,in_pathway;in_pathway,inferred,pathway-mediated (gene->pathway->metabolite),inferred
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,CHEBI:30835,metabolome,metabolite_quantified,2,,,directly_observed,metabolomics_abundance.csv,observed
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00010,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00010,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00045,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00045,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00165,genome,graph_context,2,WP_000034420.1;COG_H: Coenzyme transport and metabolism;EW035_RS00165,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00170,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00170,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00285,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00285,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00290,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00290,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00295,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00295,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00325,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00325,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00340,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00340,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00365,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00365,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00370,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00370,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00375,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00375,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00380,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00380,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00385,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00385,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00390,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00390,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00400,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00400,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00405,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00405,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00415,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00415,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00420,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00420,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00425,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00425,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00430,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00430,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00435,genome,graph_context,2,WP_000034420.1;COG_H: Coenzyme transport and metabolism;EW035_RS00435,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00460,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00460,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00470,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00470,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00485,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00485,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00490,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00490,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00500,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00500,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00580,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00580,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00585,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00585,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00680,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00680,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00685,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00685,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00715,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00715,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00720,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00720,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00780,genome,graph_context,2,WP_000034420.1;COG_H: Coenzyme transport and metabolism;EW035_RS00780,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00790,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00790,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00920,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00920,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00950,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00950,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS00985,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS00985,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01350,genome,graph_context,2,WP_000034420.1;COG_H: Coenzyme transport and metabolism;EW035_RS01350,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01490,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01490,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01515,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01515,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01530,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01530,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01535,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01535,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01540,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01540,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01545,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01545,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01550,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01550,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01555,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01555,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01620,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01620,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01625,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01625,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01645,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01645,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01700,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01700,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01720,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01720,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01735,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01735,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01765,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01765,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01770,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01770,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01785,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01785,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01790,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01790,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01845,genome,graph_context,2,WP_000034420.1;COG_H: Coenzyme transport and metabolism;EW035_RS01845,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01855,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01855,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01885,genome,graph_context,2,WP_000034420.1;COG_H: Coenzyme transport and metabolism;EW035_RS01885,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01890,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01890,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS01910,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS01910,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02215,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02215,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02285,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02285,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02410,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02410,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02415,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02415,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02425,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02425,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02510,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02510,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02570,genome,graph_context,2,WP_000034420.1;COG_H: Coenzyme transport and metabolism;EW035_RS02570,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02580,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02580,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02585,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02585,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02605,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02605,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02610,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02610,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02680,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02680,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02685,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02685,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02725,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02725,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02735,genome,graph_context,2,WP_000034420.1;COG_H: Coenzyme transport and metabolism;EW035_RS02735,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02785,genome,graph_context,2,WP_000034420.1;COG_H: Coenzyme transport and metabolism;EW035_RS02785,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02790,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02790,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02810,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02810,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS02930,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS02930,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS03020,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS03020,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS03060,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS03060,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS03065,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS03065,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS03095,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS03095,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS03105,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS03105,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS03110,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS03110,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS03120,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS03120,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS03230,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS03230,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS03235,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS03235,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,sul3,sulfonamide,EW035_RS23510,genome,EW035_RS03310,genome,graph_context,2,EW035_RS23510;map01100;EW035_RS03310,in_pathway;in_pathway,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
