GeneID	COG_category	Description	Preferred_name	KEGG_ko	KEGG_Pathway
WP_002913045	G	Major facilitator superfamily	rhmT	-	-
WP_002913046	K	Transcriptional regulator	rhmR	-	-
WP_002913070	S	YfaZ precursor	yfaZ	-	-
WP_002913072	S	Transposase	yadD	-	-
WP_002913074	L	Catalyzes the hydrolysis of nucleoside triphosphates, with a preference for pyrimidine deoxynucleoside triphosphates (dUTP, dTTP and dCTP)	nudI	ko:K12944	-
WP_002913076	IQ	O-succinylbenzoic acid--CoA ligase	menE	ko:K00666,ko:K01911	ko00130,ko01100,ko01110,map00130,map01100,map01110
WP_002913098	H	Converts o-succinylbenzoyl-CoA (OSB-CoA) to 1,4- dihydroxy-2-naphthoyl-CoA (DHNA-CoA)	menB	ko:K01661	ko00130,ko01100,ko01110,map00130,map01100,map01110
WP_002913100	H	Catalyzes a proton abstraction reaction that results in 2,5-elimination of pyruvate from 2-succinyl-5-enolpyruvyl-6- hydroxy-3-cyclohexene-1-carboxylate (SEPHCHC) and the formation of 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate (SHCHC)	menH	ko:K08680	ko00130,ko01100,ko01110,map00130,map01100,map01110
WP_002913103	H	Catalyzes the thiamine diphosphate-dependent decarboxylation of 2-oxoglutarate and the subsequent addition of the resulting succinic semialdehyde-thiamine pyrophosphate anion to isochorismate to yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate (SEPHCHC)	menD	ko:K02551	ko00130,ko01100,ko01110,map00130,map01100,map01110
WP_002913143	S	Acyltransferase	elaA	ko:K02348	-
WP_002913144	S	Zinc phosphodiesterase, which displays some tRNA 3'- processing endonuclease activity. Probably involved in tRNA maturation, by removing a 3'-trailer from precursor tRNA	rnz	ko:K00784	ko03013,map03013
WP_002913146	C	NADH ubiquinone oxidoreductase subunit	nuoM	ko:K00342	ko00190,ko01100,map00190,map01100
WP_002913148	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoK	ko:K00340	ko00190,ko01100,map00190,map01100
WP_002913150	C	Belongs to the complex I subunit 6 family	nuoJ	ko:K00339	ko00190,ko01100,map00190,map01100
WP_002913152	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoI	ko:K00338	ko00190,ko01100,map00190,map01100
WP_002913156	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient. This subunit may bind ubiquinone	nuoH	ko:K00337	ko00190,ko01100,map00190,map01100
WP_002913158	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain	nuoF	ko:K00335	ko00190,ko01100,map00190,map01100
WP_002913160	C	NADH dehydrogenase	nuoE	ko:K00334	ko00190,ko01100,map00190,map01100
WP_002913162	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoC	ko:K13378	ko00190,ko01100,map00190,map01100
WP_002913178	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoB	ko:K00331	ko00190,ko01100,map00190,map01100
WP_002913181	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient	nuoA	ko:K00330	ko00190,ko01100,map00190,map01100
WP_002913183	K	Transcriptional regulator	lrhA	-	-
WP_002913185	E	in Corynebacterium glutamicum this protein can use glutamate, 2-aminobutyrate, and aspartate as amino donors and pyruvate as the acceptor'	alaA	ko:K14260	ko00220,ko00250,ko00290,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00290,map01100,map01110,map01130,map01210,map01230
WP_002913188	S	Catalyzes the strictly specific dephosphorylation of 2'- deoxyribonucleoside 5'-monophosphates	yfbR	ko:K08722	ko00240,ko01100,map00240,map01100
WP_002913191	S	Phosphatase	yfbT	ko:K19270	-
WP_002913193	S	Belongs to the UPF0304 family	yfbU	ko:K09161	-
WP_002913194	S	UPF0208 membrane protein	yfbV	ko:K09899	-
WP_002913195	F	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction	ackA	ko:K00925,ko:K00932	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200
WP_002913196	C	belongs to the CobB CobQ family	pta	ko:K13788	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200
WP_002913197	I	NUDIX hydrolase	yfcD	ko:K01823	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130
WP_002913198	S	Phosphoesterase	yfcE	ko:K07095	-
WP_002913199	O	Glutathione S-transferase	yfcF	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418
WP_002913200	H	Catalyzes the formation of dihydromonapterin triphosphate from dihydroneopterin triphosphate	folX	ko:K07589	ko00790,map00790
WP_002913203	CH	epimerase	yfcH	ko:K07071	-
WP_002913204	J	PFAM GCN5-related N-acetyltransferase	-	-	-
WP_002913206	E	abc transporter atp-binding protein	hisP	ko:K10017	ko02010,map02010
WP_002913207	P	ABC transporter (permease)	hisM	ko:K10015	ko02010,map02010
WP_002913208	P	(ABC) transporter	hisQ	ko:K10016,ko:K10024	ko02010,map02010
WP_002913209	ET	belongs to the bacterial solute-binding protein 3 family	hisJ	ko:K09996,ko:K10013,ko:K10014	ko02010,map02010
WP_002913210	ET	belongs to the bacterial solute-binding protein 3 family	argT	ko:K09996,ko:K10013,ko:K10014	ko02010,map02010
WP_002913212	H	Flavin prenyltransferase that catalyzes the synthesis of the prenylated FMN cofactor (prenyl-FMN) for 4-hydroxy-3- polyprenylbenzoic acid decarboxylase UbiD. The prenyltransferase is metal-independent and links a dimethylallyl moiety from dimethylallyl monophosphate (DMAP) to the flavin N5 and C6 atoms of FMN	ubiX	ko:K03186	ko00130,ko00627,ko00940,ko01100,ko01110,ko01120,ko01220,map00130,map00627,map00940,map01100,map01110,map01120,map01220
WP_002913213	F	Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine	purF	ko:K00764	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130
WP_002913214	S	Colicin v production	cvpA	ko:K03558	-
WP_002913219	H	Functions in two distinct reactions of the de novo folate biosynthetic pathway. Catalyzes the addition of a glutamate residue to dihydropteroate (7,8-dihydropteroate or H2Pte) to form dihydrofolate (7,8-dihydrofolate monoglutamate or H2Pte-Glu). Also catalyzes successive additions of L-glutamate to tetrahydrofolate or 10-formyltetrahydrofolate or 5,10-methylenetetrahydrofolate, leading to folylpolyglutamate derivatives	folC	ko:K11754	ko00790,ko01100,map00790,map01100
WP_002913220	I	Component of the acetyl coenzyme A carboxylase (ACC) complex. Biotin carboxylase (BC) catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the transcarboxylase to acetyl-CoA to form malonyl- CoA	accD	ko:K01963	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212
WP_002913221	I	Pfam SNARE associated Golgi protein	dedA	ko:K03975	-
WP_002913226	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs	truA	ko:K06173	-
WP_002913227	E	Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L- aspartyl-4-phosphate	usg	ko:K00133	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230
WP_002913228	H	Catalyzes the oxidation of erythronate-4-phosphate to 3- hydroxy-2-oxo-4-phosphonooxybutanoate	pdxB	ko:K03473	ko00750,ko01100,map00750,map01100
WP_002913291	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP	fabB	ko:K00647	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212
WP_002913338	S	YfcL protein	yfcL	-	-
WP_002913339	S	protein conserved in bacteria	yfcM	ko:K09906	-
WP_002913340	S	membrane transporter protein	yfcA	ko:K07090,ko:K11312	-
WP_002913341	M	Murein endopeptidase that cleaves the D-alanyl-meso-2,6- diamino-pimelyl amide bond that connects peptidoglycan strands. Likely plays a role in the removal of murein from the sacculus	mepA	ko:K07261	-
WP_002913342	E	Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system	aroC	ko:K01736	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230
WP_002913346	J	Specifically methylates the 50S ribosomal protein L3 on a specific glutamine residue	prmB	ko:K07320	-
WP_002913348	S	Belongs to the UPF0115 family	yfcN	-	-
WP_002913355	T	phosphohistidine phosphatase	sixA	ko:K08296	-
WP_002913358	I	Catalyzes the final step of fatty acid oxidation in which acetyl-CoA is released and the CoA ester of a fatty acid two carbons shorter is formed	fadI	ko:K00632	ko00071,ko00280,ko00281,ko00362,ko00592,ko00642,ko01100,ko01110,ko01120,ko01130,ko01212,map00071,map00280,map00281,map00362,map00592,map00642,map01100,map01110,map01120,map01130,map01212
WP_002913359	S	protein conserved in bacteria	yfcZ	-	-
WP_002913362	M	Lipoprotein	vacJ	ko:K04754	-
WP_002913363	P	Formate nitrite	yfdC	ko:K21990	-
WP_002913367	G	Cupin 2, conserved barrel domain protein	-	-	-
WP_002913369	K	transcriptional regulator	cynR	ko:K11921,ko:K21757	-
WP_002913370	FJ	deaminase	guaD	ko:K01487,ko:K01493	ko00230,ko00240,ko01100,map00230,map00240,map01100
WP_002913372	E	aminotransferase	yfdZ	ko:K14261	-
WP_002913374	K	response regulator	ypdB	ko:K02477,ko:K07705	ko02020,map02020
WP_002913377	F	Belongs to the bacterial glucokinase family	glk	ko:K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200
WP_002913417	C	reductase	yghZ	ko:K19265	-
WP_002913419	S	Protein of unknown function (DUF2502)	ypeC	-	-
WP_002913421	P	H( )-stimulated, divalent metal cation uptake system	mntH	ko:K03322	-
WP_002913423	F	Belongs to the concentrative nucleoside transporter (CNT) (TC 2.A.41) family	nupC	ko:K03317,ko:K11535	-
WP_002913434	L	Negative Regulator	yfeC	-	-
WP_002913435	L	Putative transcription regulator (DUF1323)	yfeD	-	-
WP_002913437	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)	gltX	ko:K01885	ko00860,ko00970,ko01100,ko01110,ko01120,map00860,map00970,map01100,map01110,map01120
WP_002913438	K	transcriptional regulator	yfeR	ko:K17737	-
WP_002913439	S	Bile acid sodium symporter	yfeH	ko:K14347	-
WP_002913440	S	protein conserved in bacteria	ypeB	ko:K09954	-
WP_002913442	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA	ligA	ko:K01972	ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430
WP_002913495	U	High affinity, high specificity proton-dependent sulfate transporter, which mediates sulfate uptake. Provides the sulfur source for the cysteine synthesis pathway	cysZ	ko:K06203	-
WP_002913498	E	Belongs to the cysteine synthase cystathionine beta- synthase family	cysK	ko:K01738	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230
WP_002913505	G	Phosphocarrier protein Hpr	ptsH	ko:K02784	ko02060,map02060
WP_002913506	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr)	ptsI	ko:K08483	ko02060,map02060
WP_002913605	S	-	-	-	-
WP_002913613	H	Pyridoxal kinase involved in the salvage pathway of pyridoxal 5'-phosphate (PLP). Catalyzes the phosphorylation of pyridoxal to PLP	pdxK	ko:K00868	ko00750,ko01100,map00750,map01100
WP_002913617	K	Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs	ptsJ	-	-
WP_002913619	S	SnoaL-like domain	yybH	-	-
WP_002913621	E	Belongs to the cysteine synthase cystathionine beta- synthase family	cysM	ko:K12339	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230
WP_002913623	P	Part of the ABC transporter complex CysAWTP involved in sulfate thiosulfate import. Responsible for energy coupling to the transport system	cysA	ko:K02045	ko00920,ko02010,map00920,map02010
WP_002913625	P	(ABC) transporter	cysW	ko:K02047	ko00920,ko02010,map00920,map02010
WP_002913626	P	sulfate ABC transporter	cysT	ko:K02046	ko00920,ko02010,map00920,map02010
WP_002913628	P	Thiosulfate transporter subunit	cysP	ko:K02048	ko00920,ko02010,map00920,map02010
WP_002913630	S	Lipoprotein	yfeY	-	-
WP_002913635	S	membrane	yfeZ	-	-
WP_002913637	K	Belongs to the acetyltransferase family. YpeA subfamily	ypeA	-	-
WP_002913639	M	N-acetylmuramoyl-L-alanine amidase	amiA	ko:K01448	ko01503,map01503
WP_002913641	H	Involved in the heme biosynthesis. Catalyzes the aerobic oxidative decarboxylation of propionate groups of rings A and B of coproporphyrinogen-III to yield the vinyl groups in protoporphyrinogen-IX	hemF	ko:K00228	ko00860,ko01100,ko01110,map00860,map01100,map01110
WP_002913642	K	transcriptional regulator	eutR	ko:K04033	-
WP_002913683	E	Belongs to the EutC family	eutC	ko:K03736	ko00564,ko01100,map00564,map01100
WP_002913688	E	ethanolamine utilization protein	eutH	ko:K04023	-
WP_002913689	C	alcohol dehydrogenase	eutG	ko:K04022	ko00010,ko01100,ko01110,ko01120,ko01130,map00010,map01100,map01110,map01120,map01130
WP_002913690	E	Ethanolamine utilization protein EutJ	eutJ	ko:K04024	-
WP_002913719	CQ	Ethanolamine utilization protein eutN	eutN	ko:K04028	-
WP_002913722	C	belongs to the CobB CobQ family	eutD	ko:K00625,ko:K04020,ko:K13788	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200
WP_002913723	E	Cobalamin adenosyltransferase	eutT	ko:K04032	ko00860,ko01100,map00860,map01100
WP_002913725	E	Ethanolamine utilization protein eutQ	eutQ	ko:K04030	-
WP_002913727	E	ethanolamine utilization protein EutP	eutP	ko:K04029	-
WP_002913729	E	ethanolamine utilization protein	eutS	ko:K04031	-
WP_002913731	C	Malic enzyme	maeB	ko:K00027,ko:K00029	ko00620,ko00710,ko01100,ko01120,ko01200,ko02020,map00620,map00710,map01100,map01120,map01200,map02020
WP_002913732	G	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway	talA	ko:K00616	ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map01100,map01110,map01120,map01130,map01200,map01230
WP_002913734	G	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate	tktA	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230
WP_002913754	L	GDP-mannose pyrophosphatase	nudK	ko:K08077,ko:K12945	-
WP_002913761	V	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family	acrD	ko:K18324	ko02020,map02020
WP_002913764	P	Belongs to the ArsC family	yffB	ko:K00537	-
WP_002913766	E	Catalyzes the hydrolysis of N-succinyl-L,L- diaminopimelic acid (SDAP), forming succinate and LL-2,6- diaminoheptanedioate (DAP), an intermediate involved in the bacterial biosynthesis of lysine and meso-diaminopimelic acid, an essential component of bacterial cell walls	dapE	ko:K01439	ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230
WP_002913768	S	UPF0370 protein	ypfN	-	-
WP_002913770	S	Phospholipase Carboxylesterase	ypfH	ko:K06999	-
WP_002913800	S	zinc metallopeptidase	ypfJ	ko:K07054	-
WP_002913801	F	Belongs to the SAICAR synthetase family	purC	ko:K01923	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130
WP_002913802	M	Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane	bamC	ko:K07287	-
WP_002913803	E	Catalyzes the condensation of (S)-aspartate-beta- semialdehyde (S)-ASA and pyruvate to 4-hydroxy- tetrahydrodipicolinate (HTPA)	dapA	ko:K01714	ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230
WP_002913804	E	glycine cleavage system	gcvR	ko:K03567	ko02026,map02026
WP_002913805	O	PFAM alkyl hydroperoxide reductase Thiol specific antioxidant Mal allergen	bcp	ko:K03564	-
WP_002913806	S	permease	perM	ko:K03548	-
WP_002913807	S	Functions as both a chaperone and a metalloprotease. Maintains the integrity of the outer membrane by promoting either the assembly or the elimination of outer membrane proteins, depending on their folding state	bepA	-	-
WP_002913810	P	arsenate reductase	arsC	ko:K00537	-
WP_002913812	S	Transposase	-	-	-
WP_002913824	F	Xanthine uracil	uraA	ko:K02824,ko:K09016	-
WP_002913827	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate	upp	ko:K00761	ko00240,ko01100,map00240,map01100
WP_002913829	G	Belongs to the glycosyl hydrolase 1 family	celA	ko:K01223,ko:K05350	ko00010,ko00460,ko00500,ko00940,ko01100,ko01110,map00010,map00460,map00500,map00940,map01100,map01110
WP_002913833	GK	ROK family	bglK	ko:K00845,ko:K00847,ko:K18673	ko00010,ko00051,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00051,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200
WP_002913836	F	Phosphoribosylformylglycinamidine cyclo-ligase	purM	ko:K01933	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130
WP_002913838	H	Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP)	ppk	ko:K00937	ko00190,ko03018,map00190,map03018
WP_002913839	FP	Catalyzes the conversion of pppGpp to ppGpp. Guanosine pentaphosphate (pppGpp) is a cytoplasmic signaling molecule which together with ppGpp controls the stringent response , an adaptive process that allows bacteria to respond to amino acid starvation, resulting in the coordinated regulation of numerous cellular activities	ppx	ko:K01524	ko00230,map00230
WP_002913841	T	cyclic-guanylate-specific phosphodiesterase activity	yfgF	-	-
WP_002913847	P	Major facilitator superfamily	-	-	-
WP_002913851	S	Protein of unknown function (DUF2514)	-	-	-
WP_002913853	S	chitinase activity	-	-	-
WP_002913854	S	Pfam:Phage_holin_3_7	-	-	-
WP_002913857	S	outer membrane	-	-	-
WP_002913888	S	GTPase that plays an essential role in the late steps of ribosome biogenesis	der	ko:K03977	-
WP_002913889	M	Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane	bamB	ko:K17713	-
WP_002913890	S	protein conserved in bacteria	yfgM	-	-
WP_002913892	I	Converts 2C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-2,4cPP) into 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate	ispG	ko:K03526	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130
WP_002913894	J	Specifically methylates position 2 of adenine 2503 in 23S rRNA and position 2 of adenine 37 in tRNAs	rlmN	ko:K06941	-
WP_002913950	P	sulfurtransferase	sseA	ko:K01011	ko00270,ko00920,ko01100,ko01120,ko04122,map00270,map00920,map01100,map01120,map04122
WP_002913952	S	enhanced serine sensitivity protein SseB	sseB	-	-
WP_002913953	E	Probably plays an important role in intracellular peptide degradation	pepB	ko:K07751	ko00480,ko01100,map00480,map01100
WP_002913954	S	Iron-sulphur cluster assembly	iscX	-	-
WP_002913956	C	Ferredoxin, 2Fe-2S type, ISC system	fdx	ko:K04755	-
WP_002913974	O	Co-chaperone involved in the maturation of iron-sulfur cluster-containing proteins. Seems to help targeting proteins to be folded toward HscA	hscB	ko:K04082	-
WP_002913979	S	Is able to transfer iron-sulfur clusters to apo- ferredoxin. Multiple cycles of 2Fe2S cluster formation and transfer are observed, suggesting that IscA acts catalytically. Recruits intracellular free iron so as to provide iron for the assembly of transient iron-sulfur cluster in IscU in the presence of IscS, L-cysteine and the thioredoxin reductase system	iscA	ko:K05997,ko:K13628	-
WP_002913991	C	A scaffold on which IscS assembles Fe-S clusters. It is likely that Fe-S cluster coordination is flexible as the role of this complex is to build and then hand off Fe-S clusters	iscU	ko:K04488	-
WP_002913992	E	Master enzyme that delivers sulfur to a number of partners involved in Fe-S cluster assembly, tRNA modification or cofactor biosynthesis. Catalyzes the removal of elemental sulfur atoms from cysteine to produce alanine. Functions as a sulfur delivery protein for Fe-S cluster synthesis onto IscU, an Fe-S scaffold assembly protein, as well as other S acceptor proteins	iscS	ko:K04487	ko00730,ko01100,ko04122,map00730,map01100,map04122
WP_002913993	K	Regulates the transcription of several operons and genes involved in the biogenesis of Fe-S clusters and Fe-S-containing proteins	iscR	ko:K13643	-
WP_002913994	J	Catalyzes the formation of 2'O-methylated cytidine (Cm32) or 2'O-methylated uridine (Um32) at position 32 in tRNA	trmJ	ko:K02533,ko:K15396	-
WP_002913995	G	Inositol monophosphatase	suhB	ko:K01092	ko00521,ko00562,ko01100,ko04070,map00521,map00562,map01100,map04070
WP_002913997	P	Belongs to the NiCoT transporter (TC 2.A.52) family	yohM	ko:K08970	-
WP_002914002	K	Stationary phase inducible protein CsiE	csiE	-	-
WP_002914013	EGP	Major facilitator superfamily	hcaT	ko:K00286,ko:K05820	ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230
WP_002914015	G	Aldose 1-epimerase	yphB	ko:K01785	ko00010,ko00052,ko01100,ko01110,ko01120,ko01130,map00010,map00052,map01100,map01110,map01120,map01130
WP_002914018	U	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	-	ko:K02100,ko:K03444,ko:K05548,ko:K06609,ko:K08137	-
WP_002914020	S	Domain of unknown function (DUF5107)	yphG	-	-
WP_002914022	GK	ROK family	yphH	-	-
WP_002914024	S	SURF4 family	yphA	ko:K15977	-
WP_002914027	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism	glyA	ko:K00600	ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523
WP_002914028	C	Is involved in NO detoxification in an aerobic process, termed nitric oxide dioxygenase (NOD) reaction that utilizes O(2) and NAD(P)H to convert NO to nitrate, which protects the bacterium from various noxious nitrogen compounds. Therefore, plays a central role in the inducible response to nitrosative stress	hmp	ko:K05916	ko05132,map05132
WP_002914032	K	Belongs to the P(II) protein family	glnB	ko:K04751	ko02020,map02020
WP_002914033	NU	YfhG lipoprotein	yfhG	-	-
WP_002914044	T	Histidine kinase	yfhK	ko:K07711	ko02020,ko02024,map02020,map02024
WP_002914046	M	Murein-degrading enzyme that degrades murein glycan strands and insoluble, high-molecular weight murein sacculi, with the concomitant formation of a 1,6-anhydromuramoyl product. Lytic transglycosylases (LTs) play an integral role in the metabolism of the peptidoglycan (PG) sacculus. Their lytic action creates space within the PG sacculus to allow for its expansion as well as for the insertion of various structures such as secretion systems and flagella	mltF	ko:K18691	-
WP_002914050	E	HAD superfamily (Subfamily IF) hydrolase, YfhB	yfhB	ko:K18697	ko00564,map00564
WP_002914052	K	Transcriptional regulator	yfhH	-	-
WP_002914053	C	Ferredoxin	yfhL	-	-
WP_002914059	H	Catalyzes the complicated ring closure reaction between the two acyclic compounds 1-deoxy-D-xylulose-5-phosphate (DXP) and 3-amino-2-oxopropyl phosphate (1-amino-acetone-3-phosphate or AAP) to form pyridoxine 5'-phosphate (PNP) and inorganic phosphate	pdxJ	ko:K03474	ko00750,ko01100,map00750,map01100
WP_002914062	L	Involved in DNA repair and RecF pathway recombination	recO	ko:K03584	ko03440,map03440
WP_002914063	S	An essential GTPase that binds both GDP and GTP, with rapid nucleotide exchange. Plays a role in 16S rRNA processing and 30S ribosomal subunit biogenesis and possibly also in cell cycle regulation and energy metabolism	era	ko:K03595	-
WP_002914065	J	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Processes some mRNAs, and tRNAs when they are encoded in the rRNA operon. Processes pre- crRNA and tracrRNA of type II CRISPR loci if present in the organism	rnc	ko:K03685	ko03008,ko05205,map03008,map05205
WP_002914067	U	Belongs to the peptidase S26 family	lepB	ko:K03100	ko02024,ko03060,map02024,map03060
WP_002914069	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner	lepA	ko:K03596	ko05134,map05134
WP_002914070	T	Negative regulator of sigma E activity	rseB	ko:K03598	-
