GeneID	COG_category	Description	Preferred_name	KEGG_ko	KEGG_Pathway
WP_000771768	F	Belongs to the 5'-nucleotidase family	ushA	ko:K11751	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110
WP_000772452	S	Shows phosphodiesterase activity, hydrolyzing phosphodiesters bonds in the artificial chromogenic substrates bis-p-nitrophenyl phosphate (bis-pNPP), and less efficiently thymidine 5'-monophosphate p-nitrophenyl ester (pNP-TMP) and p- nitrophenylphosphorylcholine (pNPPC). The physiological substrate is	yfcE	ko:K07095	-
WP_000772774	T	Truncated proteins consisting of the GGDEF EAL domains (residues 319-747) or of the EAL domain alone (481-747) have c-di- GMP phosphodiesterase activity. They do not have diguanylate cyclase activity. Cyclic-di-GMP is a second messenger which controls cell surface-associated traits in bacteria	yfgF	-	-
WP_000772934	S	-	-	-	-
WP_000773279	S	thiolester hydrolase activity	ybfF	ko:K01175	-
WP_000774169	H	Involved in the degradation of phospho-AI-2, thereby terminating induction of the lsr operon and closing the AI-2 signaling cycle. Catalyzes the transfer of an acetyl moiety from 3-hydroxy-5-phosphonooxypentane-2,4-dione to CoA to form glycerone phosphate and acetyl-CoA	lsrF	ko:K08321,ko:K11645	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko02024,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map02024
WP_000774731	E	transport protein	yifK	ko:K03293	-
WP_000774996	P	glycine betaine	proW	ko:K02001,ko:K02002	ko02010,map02010
WP_000775540	C	the fumarate reductase is used in anaerobic growth, and the succinate dehydrogenase is used in aerobic growth	sdhA	ko:K00239	ko00020,ko00190,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko05134,map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01130,map01200,map05134
WP_000775789	G	beta-phosphoglucomutase	ycjU	ko:K01838	ko00500,map00500
WP_000775955	L	A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit has ssDNA-dependent ATPase and 5'-3' helicase activity. When added to pre-assembled RecBC greatly stimulates nuclease activity and augments holoenzyme processivity. Negatively regulates the RecA-loading ability of RecBCD	recD	ko:K03581	ko03440,map03440
WP_000776105	J	Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA	rlmH	ko:K00783	-
WP_000776191	M	Catalyzes cross-linking of the peptidoglycan cell wall	mrdA	ko:K05515	ko00550,ko01501,map00550,map01501
WP_000776253	K	This protein is a positive regulator of gene expression for the cysteine regulon	cysB	ko:K13634	-
WP_000776392	F	Catalyzes the catabolism of the allantoin degradation intermediate (S)-ureidoglycolate, generating urea and glyoxylate. Involved in the anaerobic utilization of allantoin as sole nitrogen source. Reinforces the induction of genes involved in the degradation of allantoin and glyoxylate by producing glyoxylate	allA	ko:K01483	ko00230,ko01100,map00230,map01100
WP_000776505	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS), a major carbohydrate active transport system, catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. The enzyme II UlaABC PTS system is involved in ascorbate transport	ulaC	ko:K02821	ko00053,ko01100,ko01120,ko02060,map00053,map01100,map01120,map02060
WP_000776768	M	Actively prevents phospholipid accumulation at the cell surface. Probably maintains lipid asymmetry in the outer membrane by retrograde trafficking of phospholipids from the outer membrane to the inner membrane	vacJ	ko:K04754	-
WP_000776894	G	Part of the tripartite ATP-independent periplasmic (TRAP) transport system YiaMNO involved in the uptake of 2,3- diketo-L-gulonate. This protein specifically binds 2,3-diketo-L- gulonate. Is not able to bind either L-ascorbate or dehydroascorbate	yiaO	ko:K21395	-
WP_000777272	S	-	-	-	-
WP_000777968	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides	nrdF	ko:K00526	ko00230,ko00240,ko01100,map00230,map00240,map01100
WP_000778057	C	nitrate reductase (NAP). Only expressed at high levels during aerobic growth. NapAB complex receives electrons from the membrane-anchored tetraheme protein NapC	napA	ko:K02567	ko00910,ko01120,map00910,map01120
WP_000778785	K	Controls both the activation and catalytic activity of PanD in a coenzyme A (CoA)-dependent fashion	panZ	-	-
WP_000779084	C	glycerophosphoryl diester phosphodiesterase	glpQ	ko:K01126	ko00564,map00564
WP_000779661	S	Predicted permease YjgP/YjgQ family	lptF	ko:K07091	ko02010,map02010
WP_000779792	O	Glutathione S-transferase, C-terminal domain	yibF	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418
WP_000779826	S	Type III secretion system lipoprotein chaperone (YscW)	ybaY	ko:K09914	-
WP_000780338	K	Nitrogen regulatory protein P-II	glnK	ko:K04752	-
WP_000780912	O	in a coupled system with glutathione reductase. Does not act as hydrogen donor for ribonucleotide reductase	grxB	ko:K03675	-
WP_000781063	E	Catalyzes the gamma-elimination of phosphate from L- phosphohomoserine and the beta-addition of water to produce L- threonine. To a lesser extent, is able to slowly catalyze the deamination of L-threonine into alpha-ketobutyrate and that of L- serine and 3-chloroalanine into pyruvate. Is also able to rapidly convert vinylglycine to threonine, which proves that the pyridoxal p-quinonoid of vinylglycine is an intermediate in the TS reaction	thrC	ko:K01733	ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230
WP_000781370	K	sequence-specific DNA binding	yddM	ko:K21498	-
WP_000781892	L	Belongs to the Nudix hydrolase family	nudG	ko:K03574,ko:K08320	-
WP_000783444	S	Maltose operon periplasmic	malM	ko:K05775	-
WP_000784004	G	Bacterial extracellular solute-binding protein, family 7	-	-	-
WP_000784351	S	YbgS-like protein	ybgS	-	-
WP_000784503	M	Protein of unknown function (DUF3300)	yacH	-	-
WP_000784821	C	cytochrome C peroxidase	yhjA	ko:K00428	-
WP_000785141	M	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan	murE	ko:K01928	ko00300,ko00550,map00300,map00550
WP_000785599	E	Catalyzes the anaerobic formation of alpha-ketobutyrate and ammonia from threonine in a two-step reaction. The first step involved a dehydration of threonine and a production of enamine intermediates (aminocrotonate), which tautomerizes to its imine form (iminobutyrate). Both intermediates are unstable and short- lived. The second step is the nonenzymatic hydrolysis of the enamine imine intermediates to form 2-ketobutyrate and free ammonia. In the low water environment of the cell, the second step is accelerated by RidA	ilvA	ko:K01754	ko00260,ko00290,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00290,map01100,map01110,map01130,map01200,map01230
WP_000785722	S	Putative Actinobacterial Holin-X, holin superfamily III	yqjE	-	-
WP_000785834	C	Belongs to the citrate synthase family	gltA	ko:K01647	ko00020,ko00630,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map01100,map01110,map01120,map01130,map01200,map01210,map01230
WP_000785931	E	Aminotransferase	yfdZ	ko:K14261	-
WP_000786004	L	May nick specific sequences that contain T G mispairs resulting from m5C-deamination	vsr	ko:K07458	-
WP_000786399	L	Part of the beta sliding clamp loading complex, which hydrolyzes ATP to load the beta clamp onto primed DNA to form the DNA replication pre-initiation complex. DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity	holC	ko:K02339	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440
WP_000786517	I	acetoacetic acid catabolic process	atoB	ko:K00626	ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020
WP_000786620	O	PFAM heat shock protein DnaJ domain protein	ybeS	-	-
WP_000786911	J	catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA	trmB	ko:K03439	-
WP_000787103	M	Catalyzes the exchange of L-carnitine for gamma- butyrobetaine and related betaines	caiT	ko:K03451,ko:K05245	-
WP_000789500	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain	nuoF	ko:K00335	ko00190,ko01100,map00190,map01100
WP_000790008	F	Belongs to the GPI family	pgi	ko:K01810	ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200
WP_000790168	J	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner	lepA	ko:K03596	ko05134,map05134
WP_000790485	S	-	-	-	-
WP_000790504	O	Sulfurtransferase TusA	yedF	-	-
WP_000790583	K	FimB is one of the 2 regulatory proteins which control the phase variation of type 1 fimbriae in E.coli. These proteins mediate the periodic inversion of a 300bp DNA segment that harbors the promoter for the fimbrial structural gene, fimA. FimB switches fimA on	fimB	ko:K07357	-
WP_000791650	S	PFAM Curlin associated repeat	csgB	ko:K04335	ko02026,map02026
WP_000792970	J	Inhibits RpoS proteolysis by regulating RssB activity, thereby increasing the stability of the sigma stress factor RpoS especially during phosphate starvation, but also in stationary phase and during nitrogen starvation. Its effect on RpoS stability is due to its interaction with RssB, which probably blocks the interaction of RssB with RpoS, and the consequent delivery of the RssB-RpoS complex to the ClpXP protein degradation pathway	iraP	-	-
WP_000795607	P	transporter activity	ydiM	-	-
WP_000795630	N	MotA and MotB comprise the stator element of the flagellar motor complex. Required for the rotation of the flagellar motor. Probably a linker that fastens the torque- generating machinery to the cell wall. Overexpression of this protein with MotA improves motility in a yhjH disruption, (a c-di- GMP phosphodiesterase) suggesting there is an interaction (direct or indirect) between the c-di-GMP-binding flagellar brake protein YcgR and the flagellar stator	motB	ko:K02557	ko02030,ko02040,map02030,map02040
WP_000796320	C	COG1018 Flavodoxin reductases (ferredoxin-NADPH reductases) family 1	fpr	ko:K00528	-
WP_000796468	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA)	murD	ko:K01925	ko00471,ko00550,ko01100,map00471,map00550,map01100
WP_000796789	E	formate hydrogenlyase maturation	hyfJ	ko:K12145	-
WP_000797560	E	amino acid	tyrP	ko:K03834	-
WP_000798871	S	Provides significant protection from radiation damage and may be involved in the degradation of radiation-damaged nucleotides	ybgI	-	-
WP_000799401	P	Binding-protein-dependent transport system inner membrane component	potB	ko:K11071	ko02010,map02010
WP_000799889	N	Prokaryotic lipoprotein-attachment site	yifL	-	-
WP_000799911	L	This protein is required for chromosomal replication. It forms, in concert with DnaB protein and other prepriming proteins DnaT, N, N', N'' a prepriming protein complex on the specific site of the template DNA recognized by protein N'	dnaC	ko:K02315	-
WP_000799956	E	Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L- aspartyl-4-phosphate	asd	ko:K00133	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230
WP_000800146	M	Reduces the permeability of the outer membrane to copper	bhsA	ko:K12151	-
WP_000800457	O	Chaperone involved in the correct folding and assembly of outer membrane proteins. Recognizes specific patterns of aromatic residues and the orientation of their side chains, which are found more frequently in integral outer membrane proteins. May act in both early periplasmic and late outer membrane-associated steps of protein maturation	surA	ko:K03771	-
WP_000800512	G	Involved in the degradation of glucose via the Entner- Doudoroff pathway. Catalyzes the reversible, stereospecific retro- aldol cleavage of 2-Keto-3-deoxy-6-phosphogluconate (KDPG) to pyruvate and D-glyceraldehyde-3-phosphate. In the synthetic direction, it catalyzes the addition of pyruvate to electrophilic aldehydes with si-facial selectivity. It accepts some nucleophiles other than pyruvate, including 2-oxobutanoate, phenylpyruvate, and fluorobutanoate. It has a preference for the S-configuration at C2 of the electrophile	eda	ko:K01625	ko00030,ko00630,ko01100,ko01120,ko01200,map00030,map00630,map01100,map01120,map01200
WP_000800531	U	Small Multidrug Resistance protein	-	ko:K03297,ko:K18975	-
WP_000800868	N	Assembles around the rod to form the L-ring and probably protects the motor basal body from shearing forces during rotation	flgH	ko:K02393	ko02040,map02040
WP_000801125	K	Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons	nusB	ko:K03625	-
WP_000801367	H	Involved in the heme biosynthesis. Catalyzes the aerobic oxidative decarboxylation of propionate groups of rings A and B of coproporphyrinogen-III to yield the vinyl groups in protoporphyrinogen-IX	hemF	ko:K00228	ko00860,ko01100,ko01110,map00860,map01100,map01110
WP_000801473	Q	4-hydroxyphenylacetate 3-monooxygenase oxygenase component	hpaB	ko:K00483	ko00350,ko01120,ko01220,map00350,map01120,map01220
WP_000801832	I	Displays esterase activity towards short chain fatty esters (acyl chain length of up to 8 carbons). Able to hydrolyze triacetylglycerol (triacetin) and tributyrylglycerol (tributyrin), but not trioleylglycerol (triolein) or cholesterol oleate. Negatively regulates MalT activity by antagonizing maltotriose binding. Inhibits MelA galactosidase activity	aes	ko:K01066	-
WP_000802080	D	May be involved in cell division. May play a role in bacterial septation or regulation of cell wall degradation during cell division	nlpI	ko:K05803	-
WP_000802233	S	Protein of unknown function (DUF1454)	yiiQ	-	-
WP_000802516	M	shape-determining protein MreC	mreC	ko:K03570	-
WP_000803191	P	Sn-glycerol-3-phosphate and glycerophosphoryl diester- binding protein interacts with the binding protein-dependent transport system UgpACE	ugpB	ko:K05813	ko02010,map02010
WP_000803351	K	transcriptional regulator	yeeY	-	-
WP_000803531	S	response to antibiotic	marB	ko:K13630	-
WP_000803782	P	the binding-protein-dependent transport system	livM	ko:K01998	ko02010,ko02024,map02010,map02024
WP_000803999	J	50S ribosomal protein L31 type B	rpmE2	ko:K02909	ko03010,map03010
WP_000804546	K	phosphoenolpyruvate-dependent sugar phosphotransferase system	srlR	ko:K02468	-
WP_000804726	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA	prfA	ko:K02835	-
WP_000804934	P	Catalyzes the uptake of tartrate in exchange for intracellular succinate. Essential for anaerobic L-tartrate fermentation	ttdT	ko:K11106	-
WP_000805027	CH	Catalyzes the NADPH-dependent reduction of glyoxylate and hydroxypyruvate into glycolate and glycerate, respectively	ghrB	ko:K00032,ko:K00090	ko00030,ko00260,ko00480,ko00620,ko00630,ko01100,ko01110,ko01120,map00030,map00260,map00480,map00620,map00630,map01100,map01110,map01120
WP_000805455	H	Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate	panB	ko:K00606	ko00770,ko01100,ko01110,map00770,map01100,map01110
WP_000805509	S	-	yicS	-	-
WP_000805690	I	CoA transferase having broad substrate specificity for short-chain acyl-CoA thioesters with the activity decreasing when the length of the carboxylic acid chain exceeds four carbons	ydiF	ko:K01026,ko:K19709	ko00620,ko00627,ko00640,ko00643,ko00650,ko01100,ko01120,map00620,map00627,map00640,map00643,map00650,map01100,map01120
WP_000805885	K	binds specific sites in lac operon resulting in DNA looping between the operators	lacI	-	-
WP_000806177	F	Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)	pyrE	ko:K00762	ko00240,ko01100,map00240,map01100
WP_000806411	S	Protein of unknown function (DUF1422)	yijD	-	-
WP_000806442	K	sequence-specific DNA binding	ybaQ	ko:K21498	-
WP_000806638	L	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. Binds cooperatively to specific DNA consensus sequences that are separated from XerC binding sites by a short central region, forming the heterotetrameric XerC-XerD complex that recombines DNA substrates. The complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids	xerD	ko:K04763	-
WP_000807125	FG	Hydrolyzes purine nucleotide phosphoramidates, including adenosine 5'monophosphoramidate (AMP-NH2), adenosine 5'monophosphomorpholidate (AMP-morpholidate), guanosine 5'monophosphomorpholidate (GMP-morpholidate) and tryptamine 5'guanosine monophosphate (TpGd). Hydrolyzes lysyl-AMP (AMP-N-epsilon-(N-alpha- acetyl lysine methyl ester)) generated by lysine--tRNA ligase, and lysyl-GMP (GMP-N-epsilon-(N-alpha-acetyl lysine methyl ester)). Is essential for the activity of the enzyme D- alanine dehydrogenase (DadA) and is required for E.coli to grow on D-alanine as a sole carbon source. Is also required for growth at high salt concentrations	hinT	ko:K02503	-
WP_000807362	F	the in vivo substrate is	yegS	-	-
WP_000807559	S	Toxin SymE, type I toxin-antitoxin system	-	-	-
WP_000807561	S	protein of Photorhabdus and some weak similarities with	-	ko:K19048	-
WP_000807584	N	Flagellar protein that affects chemotactic events	fliJ	ko:K02413	ko02040,map02040
WP_000807651	S	Stress-induced protein	yciG	ko:K06884	-
WP_000807750	C	FMN binding	yqcA	ko:K06205	-
WP_000808376	F	Catalyzes the phosphorylation of L-fuculose	fucK	ko:K00854,ko:K00879	ko00040,ko00051,ko01100,ko01120,map00040,map00051,map01100,map01120
WP_000808667	D	probably involved in intracellular septation	ispZ	ko:K06190	-
WP_000809051	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released	rpoN	ko:K03092	ko02020,ko05111,map02020,map05111
WP_000809168	S	PFAM Hok gef cell toxic protein	-	ko:K18919,ko:K18920,ko:K18921	-
WP_000809262	J	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA	rsmI	ko:K07056	-
WP_000809774	T	Histidine kinase	arcB	ko:K07648	ko02020,ko02026,map02020,map02026
WP_000810275	S	transferase activity, transferring acyl groups other than amino-acyl groups	ycfT	-	-
WP_000810467	G	Catalyzes the reversible phosphorolysis of glucosylglycerate into alpha-D-glucose 1-phosphate (Glc1P) and D- glycerate. May be a regulator of intracellular levels of glucosylglycerate, a compatible solute that primarily protects organisms facing salt stress and very specific nutritional constraints. Cannot catalyze the phosphorolysis of sucrose	ycjM	ko:K00690	ko00500,map00500
WP_000811065	M	Belongs to the KdsA family	kdsA	ko:K01627	ko00540,ko01100,map00540,map01100
WP_000811566	S	Protein of unknown function (DUF1471)	yjfN	-	-
WP_000811923	I	Catalyzes the NADP-dependent rearrangement and reduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to 2-C-methyl-D-erythritol 4-phosphate (MEP)	dxr	ko:K00099	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130
WP_000812053	T	Negatively modulates the activity of sigma-E (RpoE) by stabilizing RseA under non-stress conditions. Although not essential for association of sigma-E with Rsea it increases their affinity 2- to 3-fold. When bound to RseA it prevents proteolysis by DegS, which is probably relieved by lipopolysaccharide binding (LPS)	rseB	ko:K03598	-
WP_000812712	T	Plays a key role in signaling protein misfolding via the CpxR CPXA transducing system. It also modulates the phosphorylated status of many phosphoproteins in E.coli, some of which acting as major chaperones. Has been shown, in vitro, to act on Ser, Thr and Tyr-phosphorylated substrates	pphA	ko:K07313	-
WP_000812796	S	Protein of unknown function, DUF484	yigA	ko:K09921	-
WP_000813037	EG	EamA-like transporter family	yhbE	-	-
WP_000813860	F	Catalyzes the strictly specific dephosphorylation of 2'- deoxyribonucleoside 5'-monophosphates	yfbR	ko:K08722	ko00240,ko01100,map00240,map01100
WP_000815099	K	transcriptional regulator	glpR	ko:K02444	-
WP_000815362	C	Belongs to the TPP enzyme family	poxB	ko:K00156,ko:K00158	ko00620,ko01100,map00620,map01100
WP_000815435	F	Catalyzes the hydrolysis of 6-phosphogluconolactone to 6-phosphogluconate	pgl	ko:K07404	ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map01100,map01110,map01120,map01130,map01200
WP_000815551	F	Catalyzes the ATP-dependent conversion of 5- aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5- carboxyaminoimidazole ribonucleotide (N5-CAIR)	purK	ko:K01589	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130
WP_000815968	U	Required for the use of extracellular DNA as a nutrient. Could be the porin responsible for transport of DNA across the outer membrane	pilQ	ko:K02507,ko:K02666	-
WP_000816232	F	Catalyzes the reductive methylation of 2'-deoxyuridine- 5'-monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor and reductant in the reaction, yielding dihydrofolate (DHF) as a by-product. This enzymatic reaction provides an intracellular de novo source of dTMP, an essential precursor for DNA biosynthesis	thyA	ko:K00560	ko00240,ko00670,ko01100,ko01523,map00240,map00670,map01100,map01523
WP_000816471	F	Phosphotransfer between the C1 and C5 carbon atoms of pentose	deoB	ko:K01839	ko00030,ko00230,map00030,map00230
WP_000816992	NU	Part of the yraHIJK fimbrial operon. Could contribute to adhesion to various surfaces in specific environmental niches. Increases adhesion to eukaryotic T24 bladder epithelial cells in the absence of fim operon	yraK	-	-
WP_000817183	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Specific for elongation from C-10 to unsaturated C-16 and C-18 fatty acids	fabB	ko:K00647	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212
WP_000817227	F	Catalyzes the ATP-dependent conversion of 7-carboxy-7- deazaguanine (CDG) to 7-cyano-7-deazaguanine (preQ(0))	queC	ko:K06920	ko00790,ko01100,map00790,map01100
WP_000817693	K	Transcriptional regulator	ycjZ	-	-
WP_000818114	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome	tsf	ko:K02357	-
WP_000818228	E	Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate	leuD	ko:K01704	ko00290,ko00660,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map01100,map01110,map01210,map01230
WP_000818411	E	Catalyzes the irreversible transfer of a propylamine group from the amino donor S-adenosylmethioninamine (decarboxy- AdoMet) to putrescine (1,4-diaminobutane) to yield spermidine	speE	ko:K00797	ko00270,ko00330,ko00410,ko00480,ko01100,map00270,map00330,map00410,map00480,map01100
WP_000818601	K	Required for nucleoid occlusion (NO) phenomenon, which prevents Z-ring formation and cell division over the nucleoid. Acts as a DNA-associated cell division inhibitor that binds simultaneously chromosomal DNA and FtsZ, and disrupts the assembly of FtsZ polymers. SlmA-DNA-binding sequences (SBS) are dispersed on non-Ter regions of the chromosome, preventing FtsZ polymerization at these regions	slmA	ko:K05501	-
WP_000818618	F	Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate	aroK	ko:K00891	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230
WP_000819746	S	-	yjdP	-	-
WP_000820125	NU	Type II secretion system (T2SS), protein I	gspI	ko:K02458	ko03070,ko05111,map03070,map05111
WP_000820764	E	ethanolamine metabolic process	eutP	ko:K04029	-
WP_000821818	S	F plasmid TraN appears to recognize OmpA in the recipient cell	traN	ko:K12058	-
WP_000822274	H	Phosphomethylpyrimidine kinase	thiD	ko:K00941	ko00730,ko01100,map00730,map01100
WP_000823272	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane. The enzyme II complex composed of GatA, GatB and GatC is involved in galactitol transport	gatB	ko:K02774	ko00052,ko01100,ko02060,map00052,map01100,map02060
WP_000823885	S	cellular response to cadmium ion	ychH	-	-
WP_000824114	NU	pilus assembly	fimI	ko:K07351	-
WP_000824361	M	Belongs to the Gram-negative porin family	ompF	ko:K09475,ko:K09476,ko:K11929,ko:K14062	ko01501,ko02020,map01501,map02020
WP_000824439	O	Involved in disulfide bond formation. Catalyzes a late, reductive step in the assembly of periplasmic c-type cytochromes, probably the reduction of disulfide bonds of the apocytochrome c to allow covalent linkage with the heme	dsbE	ko:K02199	-
WP_000825461	NU	cell adhesion	fimG	ko:K07349	-
WP_000825604	S	YfdX protein	yfdX	-	-
WP_000825639	S	Protein involved in biological_process	yhdV	-	-
WP_000825704	H	Flavin prenyltransferase that catalyzes the synthesis of the prenylated FMN cofactor (prenyl-FMN) for 4-hydroxy-3- polyprenylbenzoic acid decarboxylase UbiD. The prenyltransferase is metal-independent and links a dimethylallyl moiety from dimethylallyl monophosphate (DMAP) to the flavin N5 and C6 atoms of FMN	ubiX	ko:K03186	ko00130,ko00627,ko00940,ko01100,ko01110,ko01120,ko01220,map00130,map00627,map00940,map01100,map01110,map01120,map01220
WP_000825996	S	Protein of unknown function (DUF2756)	yhhA	-	-
WP_000826403	L	Transposase	Z012_11195	ko:K07496	-
WP_000826503	L	sequence-specific DNA binding	yfeD	-	-
WP_000826770	T	Member of a two-component regulatory system	yedV	ko:K02484,ko:K07644	ko02020,map02020
WP_000827696	E	This protein is a component of the leucine-specific transport system, which is one of the two periplasmic binding protein-dependent transport systems of the high-affinity transport of the branched-chain amino acids in E.coli	livK	ko:K01999	ko02010,ko02024,map02010,map02024
WP_000828351	K	Controls the transcription of genes involved in arginine and lysine metabolism	argP	ko:K05596	-
WP_000828483	P	sulfuric ester hydrolase activity	yidJ	ko:K01133,ko:K01138	-
WP_000828648	J	During stationary phase, converts 70S ribosomes to an inactive dimeric form (100S ribosomes)	rmf	ko:K03812	-
WP_000828746	EGP	Multidrug resistance protein D	emrD	ko:K07552,ko:K08154	-
WP_000829013	C	Allows to use formate as major electron donor during aerobic respiration. Subunit gamma is probably the cytochrome b556(FDO) component of the formate dehydrogenase	fdoI	ko:K00127,ko:K08350	ko00630,ko00680,ko01100,ko01120,ko01200,ko02020,map00630,map00680,map01100,map01120,map01200,map02020
WP_000829135	S	Phage virion morphogenesis family	S	-	-
WP_000829261	H	COG0476 Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	moeB	ko:K03148,ko:K21029	ko00730,ko01100,ko04122,map00730,map01100,map04122
WP_000829294	J	Catalyzes the formation of N(4)-acetylcytidine (ac(4)C) at the wobble position of tRNA(Met), by using acetyl-CoA as an acetyl donor and ATP (or GTP)	tmcA	ko:K06957	-
WP_000829498	C	the fumarate reductase is used in anaerobic growth, and the succinate dehydrogenase is used in aerobic growth	frdB	ko:K00245	ko00020,ko00190,ko00620,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko02020,map00020,map00190,map00620,map00650,map00720,map01100,map01110,map01120,map01130,map01200,map02020
WP_000829668	C	4 iron, 4 sulfur cluster binding	nosR	ko:K19339	-
WP_000829802	K	HTH-type transcriptional regulator YihL	yihL	ko:K03710	-
